2025-12-14 15:35:29,894 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:55:15,434 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:55:16,050 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:55:16,050 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:55:16,052 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:55:16,054 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:55:16,054 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:56:28,240 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:56:28,240 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:56:28,241 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:56:28,241 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:56:28,850 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:56:28,850 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:56:28,852 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:56:28,854 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:56:28,854 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:56:28,973 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:56:28,973 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:56:28,975 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:56:28,975 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:56:29,241 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:56:29,242 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:56:29,242 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:56:29,242 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:56:29,626 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:56:29,626 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:56:29,628 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:56:29,631 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:56:29,631 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:56:29,909 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:56:29,909 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:56:29,910 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:56:29,913 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:56:29,913 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:01:52,531 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:01:52,531 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:01:52,532 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:01:52,532 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:02:06,056 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:02:06,057 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:02:06,058 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:02:06,058 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:02:06,793 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:02:06,793 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:02:06,796 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:02:06,799 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:02:06,799 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:17:22,165 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:17:22,165 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:17:22,167 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:17:22,167 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:17:22,984 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:17:22,984 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:17:22,986 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:17:22,989 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:17:22,989 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:17:23,001 | ERROR | knowledgebase-server | Server error: unhandled errors in a TaskGroup (1 sub-exception)
2026-01-02 14:17:36,529 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:17:36,530 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:17:36,532 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:17:36,532 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:17:52,292 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:17:52,292 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:17:52,293 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:17:52,293 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:30:01,584 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:30:01,584 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:30:01,586 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:30:01,586 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:30:02,439 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:30:02,439 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:30:02,441 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:30:02,444 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:30:02,444 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:30:17,493 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:30:17,494 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:30:17,494 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:30:17,494 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:30:18,133 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:30:18,133 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:30:18,135 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:30:18,137 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:30:18,137 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:30:32,179 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:30:32,179 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:30:32,180 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:30:32,180 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:30:32,994 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:30:32,994 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:30:32,996 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:30:32,999 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:30:32,999 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:41:04,428 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:41:04,429 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:41:04,430 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:41:04,430 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:41:05,260 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:41:05,260 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:41:05,261 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:41:05,264 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:41:05,264 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:43:48,213 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:43:48,213 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:43:48,214 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:43:48,214 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:43:48,871 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:43:48,871 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:43:48,872 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:43:48,874 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:43:48,874 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:44:09,509 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:44:09,509 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:44:09,510 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:44:09,510 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:44:10,181 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:44:10,181 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:44:10,183 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:44:10,185 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:44:10,185 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:45:36,594 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:45:36,594 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:45:36,595 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:45:36,595 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:45:37,367 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:45:37,367 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:45:37,369 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:45:37,372 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:45:37,372 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:45:53,855 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:45:53,856 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:45:53,857 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:45:53,857 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:45:54,611 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:45:54,611 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:45:54,614 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:45:54,616 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:45:54,616 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:46:34,800 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:46:34,801 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:46:34,802 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:46:34,802 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:46:35,466 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:46:35,466 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:46:35,467 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:46:35,469 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:46:35,469 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:47:00,536 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:47:00,537 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:47:00,538 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:47:00,538 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:47:01,182 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:47:01,182 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:47:01,183 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:47:01,186 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:47:01,186 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:47:14,446 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:47:14,446 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:47:14,447 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:47:14,447 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:47:15,025 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:47:15,025 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:47:15,027 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:47:15,029 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:47:15,029 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:49:25,345 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:49:25,346 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:49:25,346 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:49:25,346 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:49:25,984 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:49:25,984 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:49:25,985 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:49:25,987 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:49:25,987 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:49:47,853 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:49:47,853 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:49:47,854 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:49:47,855 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:49:48,591 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:49:48,592 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:49:48,593 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:49:48,595 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:49:48,596 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 14:50:13,306 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 14:50:13,306 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 14:50:13,307 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 14:50:13,307 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 14:50:14,131 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 14:50:14,131 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 14:50:14,133 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 14:50:14,135 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 14:50:14,135 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:43:27,867 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:43:27,867 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:43:27,868 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:43:27,868 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:43:28,407 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:43:28,407 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:43:28,409 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:43:28,411 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:43:28,411 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:44:07,084 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:44:07,084 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:44:07,085 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:44:07,085 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:44:07,611 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:44:07,611 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:44:07,613 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:44:07,614 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:44:07,615 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:44:53,693 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:44:53,693 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:44:53,694 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:44:53,694 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:44:54,207 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:44:54,207 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 15:44:54,208 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 15:44:54,210 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 15:44:54,210 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 15:47:04,718 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 15:47:04,718 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 15:47:04,719 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 15:47:04,719 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 15:47:05,247 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 15:47:05,247 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
